282.398645,0.074557193,,5.18390751,-0.00048979
287.5825525,0.074067403,,5.18390751,-0.000367707
292.76646,0.073699696,,5.18390751,5.95814E-05
297.9503675,0.073759278,,5.18390751,-3.19804E-05
303.134275,0.073727297,,5.18390751,-0.000337186
308.3181825,0.073390111,,5.18390751,-0.000550831
313.50209,0.07283928,,5.18390751,-0.000642393
318.6859975,0.072196888,,5.18390751,-0.000642393
323.8699051,0.071554495,,5.18390751,-0.00048979
329.0538126,0.071064706,,5.18390751,-0.000398228
334.2377201,0.070666478,,5.18390751,-0.000550831
339.4216276,0.070115647,,5.18390751,-0.000672913
344.6055351,0.069442734,,5.18390751,-0.00052031
349.7894426,0.068922424,,5.18390751,-0.000245625
354.9733501,0.068676799,,5.18390751,-3.19804E-05
360.1572576,0.068644819,,5.18390751,-6.2501E-05
365.3411651,0.068582318,,5.18390751,-3.19804E-05
370.5250726,0.068550337,,5.18390751,-0.000184583
375.7089802,0.068365754,,5.18390751,-0.000306666
380.8928877,0.068059088,,5.18390751,-0.000306666
386.0767952,0.067752422,,5.18390751,-0.000245625
391.2607027,0.067506798,,5.18390751,-0.000184583
396.4446102,0.067322214,,5.18390751,-0.000398228
401.6285177,0.066923986,,5.18390751,-0.000611872
406.8124252,0.066312114,,5.18390751,-0.000642393
411.9963327,0.065669722,,5.18390751,-0.000764475
417.1802402,0.064905247,,5.18390751,-0.000642393
422.3641477,0.064262854,,5.18390751,-0.000428748
427.5480553,0.063834106,,5.18390751,-0.000398228
432.7319628,0.063435878,,5.18390751,-0.000611872
437.9158703,0.062824007,,5.18390751,-0.000642393
443.0997778,0.062181614,,5.18390751,-0.00048979
448.2836853,0.061691824,,5.18390751,-0.000428748
453.4675928,0.061263076,,5.18390751,-0.000306666
458.6515003,0.06095641,,5.18390751,-0.000184583
463.8354078,0.060771827,,5.18390751,-0.000306666
469.0193153,0.060465161,,5.18390751,-0.000428748
474.2032228,0.060036413,,5.18390751,-0.000367707
479.3871304,0.059668706,,5.18390751,-0.000428748
484.5710379,0.059239957,,5.18390751,-0.000367707
489.7549454,0.05887225,,5.18390751,-0.000367707
494.9388529,0.058504543,,5.18390751,-0.00048979
500.1227604,0.058014754,,5.18390751,-0.00048979
505.3066679,0.057524964,,5.18390751,-0.000581351
510.4905754,0.056943613,,5.18390751,-0.00048979
515.6744829,0.056453823,,5.18390751,-0.000581351
520.8583904,0.055872472,,6.91187668,-0.000551317
527.7702671,0.055321155,,5.18390751,-0.000428748
532.9541746,0.054892406,,5.18390751,-0.00052031
538.1380821,0.054372096,,5.18390751,-0.000642393
543.3219897,0.053729704,,5.18390751,-0.000703434
548.5058972,0.05302627,,5.18390751,-0.00052031
553.6898047,0.05250596,,5.18390751,-0.000398228
558.8737122,0.052107732,,5.18390751,-0.00048979
564.0576197,0.051617943,,5.18390751,-0.00048979
569.2415272,0.051128153,,5.18390751,-0.00052031
574.4254347,0.050607843,,5.18390751,-0.00052031
579.6093422,0.050087533,,5.18390751,-0.000215104
584.7932497,0.049872429,,5.18390751,-0.000306666
589.9771572,0.049565763,,5.18390751,-0.000276145
595.1610648,0.049289618,,5.18390751,-0.000367707
600.3449723,0.048921911,,5.18390751,-0.000276145
605.5288798,0.048645765,,5.18390751,-0.000306666
610.7127873,0.048339099,,5.18390751,-0.000306666
615.8966948,0.048032434,,5.18390751,-0.000306666
621.0806023,0.047725768,,5.18390751,-0.000215104
626.2645098,0.047510664,,5.18390751,-0.000337186
631.4484173,0.047173477,,5.18390751,-0.00048979
636.6323248,0.046683688,,5.18390751,-0.000337186
641.8162323,0.046346501,,5.18390751,-0.000398228
647.0001399,0.045948274,,5.18390751,-0.000306666
652.1840474,0.045641608,,5.18390751,-0.000245625
657.3679549,0.045395983,,5.18390751,-0.000428748
662.5518624,0.044967235,,5.18390751,-0.000337186
667.7357699,0.044630048,,5.18390751,-0.00052031
672.9196774,0.044109738,,5.18390751,-0.00048979
678.1035849,0.043619949,,5.18390751,-0.000337186
683.2874924,0.043282762,,5.18390751,-0.000337186
688.4713999,0.042945576,,5.18390751,-0.000428748
693.6553074,0.042516827,,5.18390751,-0.000550831
698.839215,0.041965997,,5.18390751,-0.000398228
704.0231225,0.041567769,,5.18390751,-0.00048979
709.20703,0.041077979,,5.18390751,-0.000398228
714.3909375,0.040679752,,5.18390751,-0.000337186
719.574845,0.040342565,,5.18390751,-0.000337186
724.7587525,0.040005379,,5.18390751,-0.000337186
729.94266,0.039668192,,5.18390751,-0.000352447
735.1265675,0.039315746,,5.18390751,-0.000444009
740.310475,0.038871737,,5.18390751,-0.000337186
745.4943825,0.038534551,,5.18390751,-0.000428748
750.6782901,0.038105802,,5.18390751,-0.000276145
755.8621976,0.037829657,,5.18390751,-0.000428748
761.0461051,0.037400909,,5.18390751,-0.000398228
766.2300126,0.037002681,,5.18390751,-0.000642393
771.4139201,0.036360288,,5.18390751,-0.00048979
776.5978276,0.035870499,,5.18390751,-0.000459269
781.7817351,0.03541123,,5.18390751,-0.000459269
786.9656426,0.034951961,,5.18390751,-0.00048979
792.1495501,0.034462172,,4.319922925,-0.000382724
796.4694731,0.034079448,,6.047892095,-0.000627376
802.5173652,0.033452072,,5.18390751,-0.000367707
807.7012727,0.033084365,,5.18390751,-0.000398228
812.8851802,0.032686137,,5.18390751,-0.000215104
818.0690877,0.032471033,,5.18390751,-0.000184583
823.2529952,0.03228645,,5.18390751,-0.000367707
828.4369027,0.031918743,,5.18390751,-0.000398228
833.6208102,0.031520515,,5.18390751,-0.000428748
838.8047177,0.031091767,,5.18390751,-0.000459269
843.9886252,0.030632498,,5.18390751,-0.000550831
849.1725327,0.030081667,,5.18390751,-0.000306666
854.3564403,0.029775001,,5.18390751,-0.000367707
859.5403478,0.029407294,,5.18390751,-0.000398228
864.7242553,0.029009066,,5.18390751,-0.000367707
869.9081628,0.028641359,,5.18390751,-0.000367707
875.0920703,0.028273652,,5.18390751,-0.000306666
880.2759778,0.027966986,,5.18390751,-0.000184583
885.4598853,0.027782403,,5.18390751,-0.000215104
890.6437928,0.027567299,,5.18390751,-0.000154063
895.8277003,0.027413236,,5.18390751,-6.2501E-05
901.0116079,0.027350735,,5.18390751,0.000181664
906.1955154,0.027532399,,5.18390751,0.000273226
911.3794229,0.027805625,,5.18390751,0.000731035
916.5633304,0.028536659,,5.18390751,0.0009752
921.7472379,0.029511859,,5.18390751,0.001036241
926.9311454,0.0305481,,5.18390751,0.001280406
932.1150529,0.031828505,,5.18390751,0.001158323
937.2989604,0.032986829,,3.45593834,0.000548398
940.7548988,0.033535226,,,
